# observed_effect,predicted_effect,CV1_pred,CV2_pred,CV3_pred,CV4_pred
7.662992150370000477e-01,6.954876184463500977e-01,6.969831585884094238e-01,6.670466661453247070e-01,5.503806471824645996e-01,6.620792150497436523e-01
3.173063524749999975e-01,4.842948317527770996e-01,4.873711168766021729e-01,5.411249995231628418e-01,5.074484348297119141e-01,7.712261080741882324e-01
8.644583443000001255e-01,6.030554175376892090e-01,6.247558593750000000e-01,7.201439142227172852e-01,6.936267018318176270e-01,7.192693948745727539e-01
4.238260384900000011e-01,4.584496915340423584e-01,4.761492013931274414e-01,5.605732798576354980e-01,4.681092202663421631e-01,5.195370912551879883e-01
5.925854247630000238e-01,4.570307433605194092e-01,4.557895958423614502e-01,4.986394345760345459e-01,4.478554129600524902e-01,5.331730842590332031e-01
4.910201427489999659e-01,3.991469144821166992e-01,4.094485640525817871e-01,4.101901352405548096e-01,4.108243584632873535e-01,4.810724258422851562e-01
6.659725340230000512e-01,7.473497390747070312e-01,7.511742711067199707e-01,7.523945569992065430e-01,7.301243543624877930e-01,7.684292197227478027e-01
6.371750607689999901e-01,5.463726520538330078e-01,5.516588091850280762e-01,5.602743029594421387e-01,5.198718309402465820e-01,4.431422948837280273e-01
-1.649661707099999916e-02,1.914733052253723145e-01,1.893232166767120361e-01,4.456189274787902832e-02,4.092609882354736328e-02,4.470565915107727051e-02
3.891452104850000038e-01,5.130117535591125488e-01,5.243974328041076660e-01,5.537867546081542969e-01,5.067340135574340820e-01,4.694361388683319092e-01
3.485810277290000148e-01,5.097916722297668457e-01,4.906102120876312256e-01,4.312868714332580566e-01,4.170659780502319336e-01,3.720425367355346680e-01
8.009800430410001226e-01,7.963954210281372070e-01,7.813931703567504883e-01,8.138994574546813965e-01,7.935279607772827148e-01,7.825445532798767090e-01
6.919831550259999409e-01,7.432801723480224609e-01,7.299196720123291016e-01,6.998935341835021973e-01,6.974800229072570801e-01,6.802073121070861816e-01
4.653191719950000027e-01,4.551864862442016602e-01,4.657811820507049561e-01,5.474554300308227539e-01,5.298814773559570312e-01,4.729010760784149170e-01
7.440043970340000090e-01,4.443457722663879395e-01,4.425943195819854736e-01,5.928300023078918457e-01,5.966861844062805176e-01,5.705534219741821289e-01
4.919490934990000119e-01,4.201588630676269531e-01,4.514841735363006592e-01,4.877080917358398438e-01,4.970379173755645752e-01,4.820426404476165771e-01
5.761739615099999989e-01,4.889938235282897949e-01,4.808953404426574707e-01,5.243919491767883301e-01,5.571496486663818359e-01,5.367392897605895996e-01
3.312406137269999773e-01,4.024646878242492676e-01,4.087386131286621094e-01,4.800837039947509766e-01,6.595309376716613770e-01,5.004776716232299805e-01
6.703076375230000439e-01,7.281129360198974609e-01,7.275577783584594727e-01,6.681333780288696289e-01,6.551245450973510742e-01,6.423377990722656250e-01
1.556689219530000001e-01,8.561813831329345703e-02,1.025666892528533936e-01,-1.454710960388183594e-03,6.164982914924621582e-02,4.191672801971435547e-02
3.630649181750000148e-03,3.163103461265563965e-01,3.311742544174194336e-01,1.957719326019287109e-01,2.370008528232574463e-01,2.530651092529296875e-01
3.030624409730000024e-01,4.082129597663879395e-01,4.150270819664001465e-01,2.576733827590942383e-01,3.219215869903564453e-01,3.040262460708618164e-01
4.006022697359999940e-01,7.489975094795227051e-01,7.482939958572387695e-01,5.767497420310974121e-01,5.688574314117431641e-01,5.680510401725769043e-01
5.600721485080000228e-01,6.555278301239013672e-01,6.367178559303283691e-01,6.897301673889160156e-01,6.387842297554016113e-01,6.025227904319763184e-01
7.176841257800000706e-01,6.587502360343933105e-01,6.447834968566894531e-01,7.088596820831298828e-01,6.431609988212585449e-01,6.309518218040466309e-01
5.340615275050000221e-01,5.200222134590148926e-01,5.164964199066162109e-01,5.406945943832397461e-01,5.063005685806274414e-01,4.606443643569946289e-01
5.458282370060000277e-01,6.092070937156677246e-01,5.952849388122558594e-01,6.033768653869628906e-01,5.907328724861145020e-01,5.844200849533081055e-01
1.029811577820000101e+00,6.341021060943603516e-01,6.132918596267700195e-01,7.448081374168395996e-01,6.350698471069335938e-01,4.924472868442535400e-01
9.807397544469999284e-02,5.087357759475708008e-01,5.051679015159606934e-01,7.405139803886413574e-01,5.226098299026489258e-01,4.945466816425323486e-01
7.313087367820000351e-01,6.790081262588500977e-01,6.851221919059753418e-01,7.372379899024963379e-01,6.651445031166076660e-01,6.572572588920593262e-01
4.111303782379999716e-01,5.849605798721313477e-01,5.663188099861145020e-01,7.171311974525451660e-01,5.755134224891662598e-01,4.726700186729431152e-01
6.430584155199999818e-01,6.081365346908569336e-01,5.974506139755249023e-01,5.546261668205261230e-01,5.587593317031860352e-01,3.887476921081542969e-01
9.846026413169999270e-01,8.575252890586853027e-01,8.604803085327148438e-01,7.150816917419433594e-01,8.490929007530212402e-01,8.308698534965515137e-01
9.034742758050000599e-01,8.319310545921325684e-01,8.462476730346679688e-01,7.209974527359008789e-01,6.810528635978698730e-01,7.311056852340698242e-01
9.993187694499999774e-02,2.175411581993103027e-01,2.153168916702270508e-01,1.304306387901306152e-01,2.079011499881744385e-01,9.280937910079956055e-02
6.387233120190000113e-01,5.338070392608642578e-01,5.209956765174865723e-01,4.323874115943908691e-01,4.997244775295257568e-01,3.130508661270141602e-01
1.075260493269999951e-02,6.258192062377929688e-01,6.278593540191650391e-01,4.084628522396087646e-01,3.839870095252990723e-01,3.644156754016876221e-01
7.340955890320000066e-01,8.320717811584472656e-01,8.282019495964050293e-01,7.764321565628051758e-01,8.575747013092041016e-01,8.156048059463500977e-01
8.790119060519999694e-01,6.472639441490173340e-01,6.306365728378295898e-01,7.758270502090454102e-01,8.136017322540283203e-01,7.369062900543212891e-01
7.938580872900000696e-01,6.606301069259643555e-01,6.636617779731750488e-01,6.701555848121643066e-01,5.911383032798767090e-01,7.195706963539123535e-01
8.530012850489999687e-01,6.124811172485351562e-01,6.230747699737548828e-01,7.130786776542663574e-01,7.932606339454650879e-01,7.412698268890380859e-01
7.570097075349999649e-01,5.877993702888488770e-01,5.776194334030151367e-01,6.608397960662841797e-01,6.603418588638305664e-01,5.876728296279907227e-01
8.948040688039999857e-01,6.283115744590759277e-01,6.218701601028442383e-01,7.134497165679931641e-01,8.098088502883911133e-01,6.907818317413330078e-01
8.073356144239998700e-02,4.587447941303253174e-01,4.716223478317260742e-01,4.658766984939575195e-01,7.185503244400024414e-01,4.731410443782806396e-01
8.506866494289999636e-02,4.204820692539215088e-01,4.488822817802429199e-01,4.790722429752349854e-01,5.387521386146545410e-01,7.328326702117919922e-01
7.353341900319999569e-01,7.636855840682983398e-01,7.789409160614013672e-01,7.449789643287658691e-01,7.696881294250488281e-01,7.958185672760009766e-01
8.310161172960000009e-01,7.150857448577880859e-01,7.067421078681945801e-01,6.699094176292419434e-01,5.948230028152465820e-01,7.273327708244323730e-01
8.638390437999999838e-01,8.250743746757507324e-01,8.294715881347656250e-01,7.619709968566894531e-01,8.250898122787475586e-01,8.204458951950073242e-01
7.672281657870000382e-01,6.888321042060852051e-01,6.963691711425781250e-01,7.357989549636840820e-01,6.861968636512756348e-01,6.821991205215454102e-01
9.632367740639999898e-01,8.073396682739257812e-01,8.063741922378540039e-01,7.600710391998291016e-01,8.220300078392028809e-01,8.016933202743530273e-01
7.740404712880000204e-01,7.131609916687011719e-01,7.246604561805725098e-01,6.543567776679992676e-01,6.985703706741333008e-01,6.935216188430786133e-01
8.508337332979999390e-01,7.810316681861877441e-01,7.725992202758789062e-01,7.924949526786804199e-01,7.271583080291748047e-01,7.725462913513183594e-01
8.040765455419999208e-01,6.679300069808959961e-01,6.740731596946716309e-01,7.500112056732177734e-01,7.469433546066284180e-01,6.322976350784301758e-01
4.419483193730000536e-02,2.610449194908142090e-01,2.545961737632751465e-01,2.827125787734985352e-01,4.743894338607788086e-01,2.125262022018432617e-01
6.638049822729999994e-01,5.603709816932678223e-01,5.792900919914245605e-01,6.267838478088378906e-01,6.593985557556152344e-01,5.634266734123229980e-01
8.622907925499999626e-01,8.223106265068054199e-01,8.162981271743774414e-01,7.806003093719482422e-01,8.480282425880432129e-01,7.663693428039550781e-01
6.975568595270000838e-01,8.136491179466247559e-01,8.066215515136718750e-01,7.539918422698974609e-01,7.578727602958679199e-01,7.503311634063720703e-01
6.885770022759999387e-01,6.351863145828247070e-01,6.358190774917602539e-01,6.576941013336181641e-01,5.643094778060913086e-01,6.404487490653991699e-01
5.963012277629999858e-01,6.360657215118408203e-01,6.450773477554321289e-01,6.608842015266418457e-01,6.695752143859863281e-01,6.951382160186767578e-01
7.062270665279999360e-01,6.248128414154052734e-01,6.272804737091064453e-01,6.733298301696777344e-01,7.147049903869628906e-01,6.400781869888305664e-01
6.665918345229999709e-01,6.471815109252929688e-01,6.300958991050720215e-01,6.686868667602539062e-01,6.784756183624267578e-01,6.762143373489379883e-01
2.826255244699999447e-01,4.193094968795776367e-01,4.073638617992401123e-01,4.370965361595153809e-01,5.095263719558715820e-01,4.289512932300567627e-01
8.455696790479999558e-01,6.167507767677307129e-01,5.970097184181213379e-01,7.420789003372192383e-01,7.497892975807189941e-01,7.317355275154113770e-01
6.690690365229999825e-01,8.078087568283081055e-01,8.023854494094848633e-01,7.524287700653076172e-01,7.760201692581176758e-01,7.643306851387023926e-01
4.030794717369999836e-01,6.079140305519104004e-01,6.367888450622558594e-01,5.078442692756652832e-01,4.803966879844665527e-01,5.407818555831909180e-01
8.390670237970000445e-01,7.586358785629272461e-01,7.495934963226318359e-01,7.637692689895629883e-01,7.760570049285888672e-01,7.853280901908874512e-01
7.074656675290000862e-01,7.154257297515869141e-01,7.043655514717102051e-01,7.346997857093811035e-01,7.168447971343994141e-01,7.453628778457641602e-01
7.669185155369999674e-01,7.436323761940002441e-01,7.487514615058898926e-01,7.329483628273010254e-01,7.268389463424682617e-01,7.294394373893737793e-01
7.731115205380000299e-01,7.628716230392456055e-01,7.619854807853698730e-01,7.554476261138916016e-01,7.678433656692504883e-01,7.388395071029663086e-01
8.238941615449999478e-01,8.314619660377502441e-01,8.287542462348937988e-01,8.071033358573913574e-01,8.313715457916259766e-01,8.555310964584350586e-01
2.820062239700000251e-01,4.178317785263061523e-01,4.168274402618408203e-01,5.193703770637512207e-01,4.150673747062683105e-01,4.045452773571014404e-01
7.926194862899998972e-01,7.276220321655273438e-01,7.388348579406738281e-01,7.618946433067321777e-01,7.156817317008972168e-01,7.828601598739624023e-01
8.118178017930000046e-01,7.569839358329772949e-01,7.661892175674438477e-01,7.643843293190002441e-01,7.493678927421569824e-01,7.977131009101867676e-01
6.080679372649999692e-01,8.006632328033447266e-01,7.902777194976806641e-01,7.938952445983886719e-01,8.245676755905151367e-01,9.002248048782348633e-01
7.833299787890000143e-01,8.329182863235473633e-01,8.368366360664367676e-01,8.156397342681884766e-01,8.559931516647338867e-01,8.386579155921936035e-01
7.269736332809999535e-01,7.602111101150512695e-01,7.542415857315063477e-01,7.671232223510742188e-01,7.810671329498291016e-01,7.746652364730834961e-01
6.603988295220000193e-01,7.789002656936645508e-01,7.721259593963623047e-01,7.657296657562255859e-01,7.985837459564208984e-01,8.108053803443908691e-01
6.034231835140000388e-01,6.683483719825744629e-01,6.518366336822509766e-01,6.965450644493103027e-01,7.051860094070434570e-01,6.437470316886901855e-01
7.864264812890000567e-01,7.799419164657592773e-01,7.770976424217224121e-01,7.638652920722961426e-01,7.806943655014038086e-01,7.844899892807006836e-01
9.025453250550000694e-01,8.117576837539672852e-01,8.075306415557861328e-01,8.210848569869995117e-01,8.175409436225891113e-01,8.260294198989868164e-01
9.595209710629999389e-01,8.954071402549743652e-01,8.915137052536010742e-01,8.971210718154907227e-01,8.488478064537048340e-01,8.825235366821289062e-01
9.198857390579999738e-01,8.261736631393432617e-01,8.151969313621520996e-01,8.856005668640136719e-01,8.263987898826599121e-01,8.630909919738769531e-01
8.446407282969998764e-01,8.404821157455444336e-01,8.351020216941833496e-01,8.431836366653442383e-01,8.094596862792968750e-01,8.132434487342834473e-01
7.158262242799999786e-01,7.731503248214721680e-01,7.633608579635620117e-01,8.810700774192810059e-01,7.654007673263549805e-01,7.965841889381408691e-01
9.149313350570000836e-01,8.267379999160766602e-01,8.116264939308166504e-01,8.852678537368774414e-01,7.967749834060668945e-01,8.373348116874694824e-01
8.313257675460000717e-01,7.778462767601013184e-01,7.814172506332397461e-01,7.227633595466613770e-01,7.065818309783935547e-01,7.562158107757568359e-01
7.390499930329998968e-01,7.682934999465942383e-01,7.517806291580200195e-01,7.362111806869506836e-01,7.156459093093872070e-01,7.323339581489562988e-01
8.084116490420000245e-01,8.631030321121215820e-01,8.587605357170104980e-01,8.449355363845825195e-01,8.404347896575927734e-01,8.987302184104919434e-01
1.120229450839999918e+00,8.496206998825073242e-01,8.496156334877014160e-01,8.711522221565246582e-01,7.355386018753051758e-01,8.557048439979553223e-01
6.786681942749999141e-01,7.468349933624267578e-01,7.307741045951843262e-01,7.373206019401550293e-01,7.248429656028747559e-01,7.916975021362304688e-01
5.235334190029999890e-01,6.095050573348999023e-01,5.962187051773071289e-01,7.006775736808776855e-01,6.104304194450378418e-01,5.533145070075988770e-01
8.347319202959999629e-01,8.216104507446289062e-01,8.130881190299987793e-01,8.274440765380859375e-01,7.935467958450317383e-01,8.146145939826965332e-01
7.842589295389998938e-01,6.956033110618591309e-01,6.856723427772521973e-01,7.288398146629333496e-01,6.863467693328857422e-01,7.586961984634399414e-01
9.709780303149999625e-01,9.287335872650146484e-01,9.242768883705139160e-01,9.360030889511108398e-01,8.936520814895629883e-01,8.871863484382629395e-01
9.170988868070000244e-01,8.986293077468872070e-01,8.967905044555664062e-01,9.335843920707702637e-01,8.845106959342956543e-01,9.173319339752197266e-01
8.486661815479999982e-01,8.779681921005249023e-01,8.766016364097595215e-01,8.911511898040771484e-01,8.287107348442077637e-01,8.445076942443847656e-01
1.159555032589999923e+00,9.476327896118164062e-01,9.451372623443603516e-01,9.853941202163696289e-01,8.412779569625854492e-01,9.244391322135925293e-01
9.062611280560000093e-01,8.868848085403442383e-01,8.833760619163513184e-01,9.337720870971679688e-01,8.386560678482055664e-01,8.974686264991760254e-01
9.019260245550000388e-01,8.235117793083190918e-01,8.275387287139892578e-01,8.027952909469604492e-01,7.281273603439331055e-01,8.108339309692382812e-01
8.752961030520000074e-01,9.058995842933654785e-01,8.969906568527221680e-01,8.744165897369384766e-01,8.039757609367370605e-01,8.644520044326782227e-01
8.430924770469999663e-01,8.689119219779968262e-01,8.748899698257446289e-01,8.981086015701293945e-01,8.174371123313903809e-01,8.924422264099121094e-01
1.095767081079999983e+00,9.667471647262573242e-01,9.678484201431274414e-01,9.498518109321594238e-01,9.116997718811035156e-01,9.517193436622619629e-01
9.542569168119999778e-01,7.671713232994079590e-01,7.786592245101928711e-01,8.490619659423828125e-01,6.966774463653564453e-01,7.444217205047607422e-01
8.164625555439999349e-01,8.984022140502929688e-01,9.032105207443237305e-01,9.249279499053955078e-01,8.594712018966674805e-01,8.927823305130004883e-01
8.923268668039999740e-01,9.145382642745971680e-01,9.241594672203063965e-01,9.260156154632568359e-01,8.915241360664367676e-01,9.039703607559204102e-01
9.229822415580000161e-01,9.300671815872192383e-01,9.389969110488891602e-01,9.274830222129821777e-01,9.031924605369567871e-01,9.392285346984863281e-01
8.684837975509999142e-01,7.236666679382324219e-01,7.321334481239318848e-01,7.154589295387268066e-01,6.424096822738647461e-01,7.546095252037048340e-01
4.900911919990000309e-01,5.233761668205261230e-01,5.342787504196166992e-01,5.855410099029541016e-01,6.244380474090576172e-01,6.848693490028381348e-01
5.860827695120000014e-01,5.473408102989196777e-01,5.444498062133789062e-01,5.879775285720825195e-01,5.220974087715148926e-01,5.980116128921508789e-01
9.034742758050000599e-01,6.042839288711547852e-01,6.206543445587158203e-01,7.439501881599426270e-01,7.594116926193237305e-01,7.814049124717712402e-01
7.139683227789999087e-01,5.004337430000305176e-01,5.088158249855041504e-01,5.825405120849609375e-01,6.078959703445434570e-01,6.537259221076965332e-01
4.321865952410000045e-01,3.846002221107482910e-01,3.797720074653625488e-01,4.189366698265075684e-01,3.863980770111083984e-01,4.627666771411895752e-01
6.408908637690000631e-01,6.440331935882568359e-01,6.480746269226074219e-01,6.810709238052368164e-01,6.307094097137451172e-01,6.866072416305541992e-01
7.882843827900000155e-01,8.199968338012695312e-01,8.114022016525268555e-01,8.290877342224121094e-01,7.969894409179687500e-01,8.096961975097656250e-01
8.595039402990000132e-01,8.821786642074584961e-01,8.803637027740478516e-01,8.857583999633789062e-01,9.000492691993713379e-01,8.815402984619140625e-01
6.808357460250000770e-01,6.907862424850463867e-01,6.938427686691284180e-01,7.335125207901000977e-01,6.918743252754211426e-01,6.656126379966735840e-01
8.415442257969999451e-01,8.482612371444702148e-01,8.425322771072387695e-01,8.535328507423400879e-01,8.522379994392395020e-01,8.576056957244873047e-01
7.585579587859999640e-01,8.566263914108276367e-01,8.586654663085937500e-01,8.586841821670532227e-01,8.808436393737792969e-01,8.547928333282470703e-01
8.582653392990000629e-01,8.580162525177001953e-01,8.574287295341491699e-01,8.724956512451171875e-01,8.773865699768066406e-01,8.760789632797241211e-01
7.628930622859999566e-01,8.199108839035034180e-01,8.342963457107543945e-01,8.160333633422851562e-01,8.513963222503662109e-01,8.429685831069946289e-01
8.322547182960000622e-01,8.648145198822021484e-01,8.665711879730224609e-01,8.737804889678955078e-01,8.687312602996826172e-01,8.587776422500610352e-01
7.904519345399999564e-01,7.979856729507446289e-01,8.017389774322509766e-01,7.941555380821228027e-01,7.916520833969116211e-01,7.660676240921020508e-01
8.802505070520000308e-01,8.610782623291015625e-01,8.481754660606384277e-01,8.386747837066650391e-01,8.375630378723144531e-01,8.498082160949707031e-01
8.548591865489999497e-01,8.639744520187377930e-01,8.563122153282165527e-01,8.537212610244750977e-01,8.439970016479492188e-01,8.441730737686157227e-01
6.938410565270001218e-01,7.224645614624023438e-01,7.301245927810668945e-01,6.983538866043090820e-01,7.103855609893798828e-01,7.472667694091796875e-01
6.765006425239999954e-01,8.018881678581237793e-01,7.942801713943481445e-01,7.390313148498535156e-01,7.257462143898010254e-01,7.583276033401489258e-01
5.579045967580000820e-01,4.646118879318237305e-01,4.686250388622283936e-01,4.801432192325592041e-01,4.226627051830291748e-01,4.733618497848510742e-01
6.669014847730000417e-01,7.436195611953735352e-01,7.502126097679138184e-01,7.273654341697692871e-01,7.247301340103149414e-01,7.289852499961853027e-01
5.331325767550000316e-01,5.030770301818847656e-01,5.231252312660217285e-01,5.162015557289123535e-01,4.989831149578094482e-01,5.664789676666259766e-01
8.319450680459999914e-01,7.981166839599609375e-01,8.096172213554382324e-01,7.786763310432434082e-01,7.407993078231811523e-01,7.967860102653503418e-01
7.966449395410000189e-01,7.711193561553955078e-01,7.800068259239196777e-01,7.279700040817260742e-01,7.520302534103393555e-01,7.546449899673461914e-01
7.093235690289999562e-01,6.990736126899719238e-01,7.022647261619567871e-01,7.101449966430664062e-01,7.189311981201171875e-01,7.133818268775939941e-01
8.935654678039999244e-01,8.272878527641296387e-01,8.232982158660888672e-01,8.264504671096801758e-01,8.155087828636169434e-01,8.420550823211669922e-01
7.130393720290000292e-01,6.592917442321777344e-01,6.541765928268432617e-01,6.570228934288024902e-01,5.690589547157287598e-01,6.355003118515014648e-01
8.452600287970000181e-01,7.801142334938049316e-01,7.846394777297973633e-01,7.871755361557006836e-01,6.985539793968200684e-01,7.865244150161743164e-01
7.721825697869999505e-01,8.165959715843200684e-01,8.272143006324768066e-01,8.117252588272094727e-01,8.253758549690246582e-01,8.468680977821350098e-01
7.213999287800000326e-01,8.155419230461120605e-01,8.079471588134765625e-01,7.747133970260620117e-01,7.815948128700256348e-01,8.234983682632446289e-01
4.851367879980000297e-01,5.862185955047607422e-01,5.731216669082641602e-01,6.781476140022277832e-01,5.997903347015380859e-01,5.471699237823486328e-01
5.975398287630000471e-01,6.349493265151977539e-01,6.243005990982055664e-01,6.629644632339477539e-01,6.791640520095825195e-01,5.706666707992553711e-01
4.247549892400000471e-01,6.051317453384399414e-01,6.162011623382568359e-01,6.789238452911376953e-01,7.301633954048156738e-01,6.202614903450012207e-01
4.981420985000000190e-01,6.260309815406799316e-01,6.138697862625122070e-01,6.458485126495361328e-01,6.871114969253540039e-01,5.765415430068969727e-01
7.825635944200000360e-02,2.619811892509460449e-01,2.757582664489746094e-01,4.410261511802673340e-01,3.135303854942321777e-01,2.928903400897979736e-01
6.873384012759999884e-01,6.788793802261352539e-01,6.585713624954223633e-01,6.859507560729980469e-01,6.955966949462890625e-01,6.296836137771606445e-01
8.037668952920000720e-01,7.157194614410400391e-01,7.149180173873901367e-01,7.908310890197753906e-01,7.453654408454895020e-01,7.426872253417968750e-01
6.740234405239999838e-01,7.560048103332519531e-01,7.564569711685180664e-01,7.776032686233520508e-01,7.495207786560058594e-01,7.389165759086608887e-01
7.799238260380000343e-01,7.519969344139099121e-01,7.433789968490600586e-01,7.867305874824523926e-01,7.916022539138793945e-01,7.787857055664062500e-01
6.653532335230000205e-01,7.350019216537475586e-01,7.415184378623962402e-01,7.775205373764038086e-01,7.569633126258850098e-01,7.410423755645751953e-01
4.804920342469999883e-01,5.060981512069702148e-01,5.002762675285339355e-01,5.590705871582031250e-01,4.965903162956237793e-01,5.203902125358581543e-01
7.870457817890000873e-01,7.747387886047363281e-01,7.666256427764892578e-01,7.771933078765869141e-01,7.615987658500671387e-01,7.587625384330749512e-01
8.288485655449999712e-01,7.083636522293090820e-01,7.078396081924438477e-01,7.242636084556579590e-01,7.596397399902343750e-01,6.687328815460205078e-01
7.758983727880000014e-01,8.536289930343627930e-01,8.514038324356079102e-01,8.147265911102294922e-01,8.395395278930664062e-01,8.220444917678833008e-01
8.427828267970000065e-01,8.582578897476196289e-01,8.552927970886230469e-01,7.939081192016601562e-01,8.064215183258056641e-01,7.306994795799255371e-01
1.689838827039999991e-01,2.056686878204345703e-01,2.119225561618804932e-01,2.520976662635803223e-01,2.994491159915924072e-01,2.387242019176483154e-01
7.365727910330001071e-01,5.730053186416625977e-01,5.673192739486694336e-01,6.409117579460144043e-01,6.817837953567504883e-01,5.811675786972045898e-01
6.399619130189999616e-01,6.861263513565063477e-01,6.828857660293579102e-01,6.836247444152832031e-01,6.977723240852355957e-01,6.831102371215820312e-01
8.124371022930000352e-01,8.453326225280761719e-01,8.442161083221435547e-01,8.561438918113708496e-01,8.435578346252441406e-01,8.264119625091552734e-01
8.099599002930000236e-01,6.029813885688781738e-01,5.938599109649658203e-01,7.014722824096679688e-01,6.944034695625305176e-01,7.287024259567260742e-01
7.796141757879999634e-01,7.141410708427429199e-01,7.250998616218566895e-01,6.918455362319946289e-01,6.956586241722106934e-01,6.448488235473632812e-01
5.498536902570000384e-01,5.684242844581604004e-01,5.604581832885742188e-01,6.220255494117736816e-01,5.771151781082153320e-01,6.190668940544128418e-01
6.774295932739999859e-01,6.620450615882873535e-01,6.665315628051757812e-01,6.642794609069824219e-01,6.298553943634033203e-01,6.654697656631469727e-01
5.801994147610000097e-01,6.880378723144531250e-01,6.974332332611083984e-01,6.639469265937805176e-01,6.588217616081237793e-01,6.205450892448425293e-01
2.055226122100000108e-01,3.786782622337341309e-01,3.681573271751403809e-01,4.050454199314117432e-01,3.961399197578430176e-01,5.256924629211425781e-01
5.817476660110000308e-01,4.887019991874694824e-01,5.017524361610412598e-01,5.958663821220397949e-01,5.163955688476562500e-01,5.674955844879150391e-01
6.099258387650000612e-01,5.375604033470153809e-01,5.383727550506591797e-01,5.034396052360534668e-01,4.426961541175842285e-01,5.574223995208740234e-01
7.771369737880000628e-01,7.699146270751953125e-01,7.659418582916259766e-01,7.830753922462463379e-01,7.663124799728393555e-01,7.569963932037353516e-01
2.547570019660000407e-01,4.791576266288757324e-01,4.896180033683776855e-01,4.327675402164459229e-01,4.169178605079650879e-01,5.595418214797973633e-01
7.381210422830000173e-01,7.921194434165954590e-01,7.975000739097595215e-01,7.876984477043151855e-01,7.651083469390869141e-01,7.868656516075134277e-01
7.765176732879999211e-01,7.611336708068847656e-01,7.627238035202026367e-01,7.671955227851867676e-01,7.609318494796752930e-01,7.530297636985778809e-01
7.074656675290000862e-01,7.196384668350219727e-01,7.254232168197631836e-01,7.522087693214416504e-01,7.465478181838989258e-01,7.417289614677429199e-01
8.740575020509999682e-01,8.913408517837524414e-01,8.952454328536987305e-01,8.497950434684753418e-01,8.554920554161071777e-01,8.584563732147216797e-01
6.215454643979999999e-02,2.411140203475952148e-01,2.268346846103668213e-01,1.735165119171142578e-01,1.385911107063293457e-01,1.722689867019653320e-01
6.857901500259999672e-01,5.212290883064270020e-01,5.203966498374938965e-01,4.975033104419708252e-01,4.134047031402587891e-01,4.796313345432281494e-01
6.300531050180000481e-01,5.427860617637634277e-01,5.404560565948486328e-01,5.122348666191101074e-01,4.733361303806304932e-01,4.800214469432830811e-01
8.149143042929999359e-01,8.666326403617858887e-01,8.749871253967285156e-01,8.472610712051391602e-01,8.276432752609252930e-01,8.564076423645019531e-01
6.734041400239999531e-01,5.521058440208435059e-01,5.596812367439270020e-01,5.938828587532043457e-01,5.018798112869262695e-01,5.590685009956359863e-01
7.910712350399999870e-01,7.405039072036743164e-01,7.430607676506042480e-01,8.337876796722412109e-01,7.687519788742065430e-01,7.463300228118896484e-01
3.467231262290000338e-01,4.853165447711944580e-01,4.755451679229736328e-01,5.359101891517639160e-01,4.551650881767272949e-01,4.864588975906372070e-01
7.867361315390000165e-01,7.660433053970336914e-01,7.724226713180541992e-01,8.061234951019287109e-01,7.711180448532104492e-01,7.846673727035522461e-01
7.520553035349999416e-01,7.349197268486022949e-01,7.420418262481689453e-01,8.021247386932373047e-01,7.664116621017456055e-01,7.517807483673095703e-01
5.932047252629999434e-01,6.963510513305664062e-01,6.995223760604858398e-01,8.210577964782714844e-01,7.503591775894165039e-01,7.310945987701416016e-01
4.538621127440000125e-01,5.801370143890380859e-01,5.857806205749511719e-01,5.786660313606262207e-01,5.719961524009704590e-01,5.677132606506347656e-01
8.514530337980000807e-01,6.340842843055725098e-01,6.258503198623657227e-01,5.895178914070129395e-01,6.227930784225463867e-01,6.391711831092834473e-01
3.402204709780000114e-01,3.690876364707946777e-01,3.642749190330505371e-01,3.900540471076965332e-01,3.305363357067108154e-01,3.035075366497039795e-01
5.343711777549999820e-01,4.635634422302246094e-01,4.646015465259552002e-01,4.061456918716430664e-01,4.822947978973388672e-01,4.661080539226531982e-01
5.662651535089999744e-01,6.047951579093933105e-01,6.253978013992309570e-01,6.421488523483276367e-01,6.449254751205444336e-01,6.372951865196228027e-01
8.725092508009999470e-01,7.353451848030090332e-01,7.436266541481018066e-01,7.022684216499328613e-01,7.536545991897583008e-01,7.535383105278015137e-01
1.539735868339999966e-02,3.074576258659362793e-01,3.059698343276977539e-01,4.282329678535461426e-01,2.381376028060913086e-01,2.694007754325866699e-01
5.743160600100000179e-01,6.788139939308166504e-01,6.859190464019775391e-01,6.778129935264587402e-01,6.530098915100097656e-01,6.742854118347167969e-01
1.146859372340000016e+00,8.160845041275024414e-01,8.129051923751831055e-01,6.829054355621337891e-01,8.547499775886535645e-01,7.824672460556030273e-01
5.306553747540000421e-01,7.474167346954345703e-01,7.457686066627502441e-01,6.491928696632385254e-01,6.971325874328613281e-01,6.892465353012084961e-01
5.325132762540000231e-01,7.126518487930297852e-01,7.199662327766418457e-01,6.484881043434143066e-01,7.985887527465820312e-01,7.098887562751770020e-01
5.591431977579999213e-01,5.196213126182556152e-01,5.364900827407836914e-01,4.645106196403503418e-01,4.520875811576843262e-01,5.278475880622863770e-01
7.068463670280000777e-01,8.085384964942932129e-01,8.061945438385009766e-01,7.171469926834106445e-01,7.761978507041931152e-01,7.539433240890502930e-01
