# observed_effect,predicted_effect,CV1_pred,CV2_pred,CV3_pred,CV4_pred
7.353709708650000287e-01,3.461793065071105957e-01,3.478550612926483154e-01,4.107034206390380859e-01,3.488187193870544434e-01,4.079262912273406982e-01
2.922280403530000403e-01,3.588485717773437500e-01,3.708071410655975342e-01,3.587461709976196289e-01,3.334226012229919434e-01,4.115508794784545898e-01
1.658646373369999927e-01,3.718285858631134033e-01,3.761718273162841797e-01,3.779624700546264648e-01,3.285574615001678467e-01,3.650206327438354492e-01
4.541738646230000231e-01,4.609905779361724854e-01,4.463566243648529053e-01,4.554735720157623291e-01,4.402494430541992188e-01,4.693086445331573486e-01
7.655329341800000131e-01,4.801116287708282471e-01,4.740792214870452881e-01,4.497177600860595703e-01,3.855425119400024414e-01,4.770495593547821045e-01
5.071711044500000209e-01,5.178241729736328125e-01,5.142391324043273926e-01,4.919729232788085938e-01,5.328145623207092285e-01,5.561530590057373047e-01
3.635548173800000615e-01,4.962401688098907471e-01,4.829095602035522461e-01,4.456463456153869629e-01,4.143962860107421875e-01,4.765559136867523193e-01
7.955877477320000279e-01,4.933569133281707764e-01,4.852308630943298340e-01,4.529974758625030518e-01,5.167129635810852051e-01,5.115517973899841309e-01
4.054450412950000304e-01,4.242498278617858887e-01,4.206454753875732422e-01,4.209189414978027344e-01,4.568132162094116211e-01,4.273010790348052979e-01
3.766992308749999574e-01,4.355389475822448730e-01,4.365317225456237793e-01,4.105034470558166504e-01,3.389000892639160156e-01,4.286412596702575684e-01
6.458638981559999825e-01,4.224974811077117920e-01,4.260248839855194092e-01,4.266416430473327637e-01,4.691312611103057861e-01,4.224265515804290771e-01
2.500188402160000156e-01,4.741315245628356934e-01,4.756146669387817383e-01,3.989446163177490234e-01,3.888846337795257568e-01,4.308545589447021484e-01
8.294800215629999363e-01,4.885778129100799561e-01,4.745610952377319336e-01,4.480031132698059082e-01,3.893150687217712402e-01,4.659916162490844727e-01
5.026690271940000843e-01,4.963068366050720215e-01,4.786927700042724609e-01,4.762335121631622314e-01,5.175111293792724609e-01,4.944906830787658691e-01
7.559670723999999398e-01,4.466186463832855225e-01,4.541061520576477051e-01,4.389507472515106201e-01,4.767855405807495117e-01,4.208128452301025391e-01
4.419355183489999672e-01,4.033368527889251709e-01,3.826568424701690674e-01,3.926031589508056641e-01,4.311774671077728271e-01,3.889542520046234131e-01
3.463905965919999996e-01,4.344892501831054688e-01,4.227091372013092041e-01,4.358463883399963379e-01,4.548351168632507324e-01,4.277793765068054199e-01
5.704172331000000040e-02,4.183800518512725830e-01,4.000450372695922852e-01,3.838526010513305664e-01,4.431818127632141113e-01,4.104948639869689941e-01
2.784068053930000008e-01,4.504317641258239746e-01,4.548503458499908447e-01,4.183841943740844727e-01,3.628615140914916992e-01,4.351294636726379395e-01
1.214497418749999946e+00,5.344066619873046875e-01,5.294519662857055664e-01,3.750273883342742920e-01,4.970427453517913818e-01,4.989183247089385986e-01
4.487615405590000273e-01,5.140994787216186523e-01,5.013299584388732910e-01,4.431610405445098877e-01,4.989982247352600098e-01,4.892788231372833252e-01
1.527773001570000011e-01,3.467407524585723877e-01,3.574439883232116699e-01,3.730355501174926758e-01,4.325966536998748779e-01,3.723436594009399414e-01
4.115744866009999892e-01,4.375478625297546387e-01,4.235177040100097656e-01,4.310852289199829102e-01,4.662672579288482666e-01,4.312293529510498047e-01
9.108181757009999879e-01,3.662616610527038574e-01,3.661980032920837402e-01,4.120526015758514404e-01,4.526311457157135010e-01,4.083641171455383301e-01
3.578820315770000482e-01,4.033997952938079834e-01,4.028385281562805176e-01,3.906312882900238037e-01,4.392049312591552734e-01,4.041830301284790039e-01
7.215116601229999427e-01,5.035467147827148438e-01,4.892718195915222168e-01,4.549606144428253174e-01,4.981316328048706055e-01,4.867489933967590332e-01
7.554004925390001013e-01,5.586845278739929199e-01,5.526087284088134766e-01,5.505377054214477539e-01,5.760940313339233398e-01,5.597640275955200195e-01
8.215863432669999744e-01,4.630376696586608887e-01,4.692052304744720459e-01,5.442850589752197266e-01,5.570762753486633301e-01,5.400352478027343750e-01
2.774186887510000088e-01,3.069110214710235596e-01,2.992770671844482422e-01,3.238830864429473877e-01,3.507537245750427246e-01,3.548617959022521973e-01
3.226581378780000176e-01,3.673823773860931396e-01,3.427610695362091064e-01,3.884380459785461426e-01,3.826701939105987549e-01,4.349022507667541504e-01
1.421926693480000115e-01,3.120009899139404297e-01,3.124640583992004395e-01,3.280236124992370605e-01,3.408941626548767090e-01,3.645547926425933838e-01
9.016708001620000745e-01,3.977353274822235107e-01,3.821969628334045410e-01,4.689780473709106445e-01,4.487651288509368896e-01,5.165787935256958008e-01
3.256027167430000091e-01,3.022256493568420410e-01,2.956482172012329102e-01,3.004659414291381836e-01,3.422003388404846191e-01,3.498549461364746094e-01
2.403138668900000052e-01,3.979619741439819336e-01,3.779716193675994873e-01,4.246409535408020020e-01,4.456910789012908936e-01,4.839564561843872070e-01
2.947901168210000367e-01,3.929063975811004639e-01,3.906594514846801758e-01,4.184351861476898193e-01,4.310854971408843994e-01,4.659032821655273438e-01
3.316451828489999643e-01,3.793784677982330322e-01,3.948996067047119141e-01,4.211891889572143555e-01,4.602134227752685547e-01,4.415513873100280762e-01
2.439980634319999786e-01,3.018041253089904785e-01,3.024432063102722168e-01,3.218011856079101562e-01,3.475224971771240234e-01,3.561827242374420166e-01
1.133019475940000076e+00,5.801495909690856934e-01,5.496249198913574219e-01,5.982712507247924805e-01,6.494479775428771973e-01,5.231369733810424805e-01
1.563339064849999793e-01,4.463448524475097656e-01,4.486490786075592041e-01,5.009973645210266113e-01,5.047102570533752441e-01,5.639184713363647461e-01
-3.677574418000000012e-02,3.055324554443359375e-01,2.986782193183898926e-01,3.145169317722320557e-01,3.374965488910675049e-01,3.653138875961303711e-01
9.972196335259999600e-01,3.677394986152648926e-01,3.710016012191772461e-01,1.831400096416473389e-01,2.991551756858825684e-01,3.512137532234191895e-01
7.156176128540000514e-01,3.280196189880371094e-01,3.135029077529907227e-01,3.067591190338134766e-01,3.710898160934448242e-01,3.748985826969146729e-01
2.032305151390000064e-01,3.380988836288452148e-01,3.443141281604766846e-01,2.835198044776916504e-01,3.299728631973266602e-01,3.780541419982910156e-01
1.894222560390000087e-01,2.488193511962890625e-01,2.475252151489257812e-01,1.908880174160003662e-01,2.241794466972351074e-01,2.595074176788330078e-01
6.624389689690000915e-02,2.269123196601867676e-01,2.321641147136688232e-01,1.871391236782073975e-01,2.161186635494232178e-01,2.414411008358001709e-01
3.851727290859999903e-02,3.649325966835021973e-01,3.622931241989135742e-01,1.847974359989166260e-01,2.822972536087036133e-01,3.151957392692565918e-01
1.468208791120000078e-01,3.115985989570617676e-01,2.984173595905303955e-01,3.096917867660522461e-01,3.426445126533508301e-01,3.370159268379211426e-01
1.721830293099999853e-01,2.515417635440826416e-01,2.482219934463500977e-01,2.026953101158142090e-01,2.201893925666809082e-01,2.637019753456115723e-01
2.782344386890000035e-02,2.028191983699798584e-01,2.095167934894561768e-01,2.425653338432312012e-01,2.530683875083923340e-01,2.445185184478759766e-01
-1.290693455989999974e-02,2.296524345874786377e-01,2.274921536445617676e-01,1.734606623649597168e-01,2.122929096221923828e-01,2.554005086421966553e-01
2.378467354320000227e-01,2.711670100688934326e-01,3.056668043136596680e-01,2.521587610244750977e-01,3.124096095561981201e-01,3.067680895328521729e-01
9.143845034139999606e-02,3.072212934494018555e-01,3.108548223972320557e-01,1.683982908725738525e-01,2.200279533863067627e-01,2.708872556686401367e-01
3.467708193450000365e-01,3.011088371276855469e-01,3.016858696937561035e-01,1.973159611225128174e-01,2.470603585243225098e-01,2.948085069656372070e-01
1.400303746809999916e-01,4.754650294780731201e-01,4.595733582973480225e-01,3.308757543563842773e-01,3.959524631500244141e-01,3.230749368667602539e-01
4.507414884239999697e-01,4.911373853683471680e-01,4.690325856208801270e-01,3.416888117790222168e-01,4.142791628837585449e-01,3.286066055297851562e-01
1.890236404300000075e-02,2.672181725502014160e-01,2.492752075195312500e-01,2.104894518852233887e-01,2.769454717636108398e-01,2.125846147537231445e-01
1.818429111210000115e-01,2.672181725502014160e-01,2.492752075195312500e-01,2.104894518852233887e-01,2.760344147682189941e-01,2.125846147537231445e-01
1.008694470410000044e+00,3.956030607223510742e-01,3.992672562599182129e-01,2.931140065193176270e-01,4.169164896011352539e-01,3.482699990272521973e-01
3.665593671109999563e-01,4.883606731891632080e-01,4.957864880561828613e-01,4.605970978736877441e-01,4.872100949287414551e-01,4.547913074493408203e-01
1.265463152419999959e-01,2.686133086681365967e-01,2.501825690269470215e-01,2.090817391872406006e-01,2.703443467617034912e-01,2.113703787326812744e-01
7.113705545819999365e-01,5.029312372207641602e-01,5.120539665222167969e-01,4.898767471313476562e-01,5.064093470573425293e-01,4.681359827518463135e-01
2.956526650290000058e-01,4.498581886291503906e-01,4.678851366043090820e-01,4.176040887832641602e-01,4.512770175933837891e-01,3.998582959175109863e-01
8.928841062499999481e-02,2.672181725502014160e-01,2.492752075195312500e-01,2.104894518852233887e-01,2.760344147682189941e-01,2.125846147537231445e-01
6.642033186079999985e-02,2.897220849990844727e-01,2.855269908905029297e-01,2.725768983364105225e-01,2.790917754173278809e-01,2.416406869888305664e-01
1.896867808230000008e-01,2.863985300064086914e-01,2.686861455440521240e-01,2.477768659591674805e-01,3.069267272949218750e-01,2.304961085319519043e-01
8.880247950290000025e-01,5.489643216133117676e-01,5.376850962638854980e-01,3.978043198585510254e-01,5.020378828048706055e-01,3.914845287799835205e-01
1.343260048129999926e-02,4.637492299079895020e-01,4.521369338035583496e-01,3.299137055873870850e-01,4.176911711692810059e-01,3.372136652469635010e-01
8.051750822700000088e-01,4.853906631469726562e-01,4.691786468029022217e-01,3.523645997047424316e-01,4.662811756134033203e-01,4.132290184497833252e-01
3.247941496750000323e-01,3.563911020755767822e-01,3.474582433700561523e-01,3.362521529197692871e-01,3.445251584053039551e-01,3.564284741878509521e-01
1.346574484999999988e-01,3.860748708248138428e-01,3.903405070304870605e-01,3.669862151145935059e-01,3.681701421737670898e-01,4.399591088294982910e-01
9.468348081530000293e-01,5.039077997207641602e-01,5.097144246101379395e-01,5.646814107894897461e-01,5.183602571487426758e-01,4.838272333145141602e-01
2.706133086230000373e-01,3.800404071807861328e-01,3.897199034690856934e-01,3.725605010986328125e-01,3.959403634071350098e-01,3.692470788955688477e-01
2.059244135630000083e-01,3.633527159690856934e-01,3.536802232265472412e-01,3.491157889366149902e-01,3.289671540260314941e-01,3.537607789039611816e-01
6.234639594549999941e-01,3.633527159690856934e-01,3.536802232265472412e-01,3.491157889366149902e-01,3.289671540260314941e-01,3.537607789039611816e-01
9.226900441520000107e-02,3.975354731082916260e-01,3.987322449684143066e-01,3.740655183792114258e-01,3.932292759418487549e-01,3.821965456008911133e-01
5.664546056129999840e-01,4.201086461544036865e-01,4.324467480182647705e-01,4.238557517528533936e-01,4.322480559349060059e-01,4.123812913894653320e-01
7.803750435580000255e-01,4.237493276596069336e-01,4.434695839881896973e-01,3.828167617321014404e-01,4.328455328941345215e-01,4.290933310985565186e-01
7.570665931579999564e-01,3.876792788505554199e-01,4.151071906089782715e-01,3.955619633197784424e-01,4.291397631168365479e-01,4.577614665031433105e-01
2.198865499819999958e-01,3.132330179214477539e-01,3.135599493980407715e-01,3.068611919879913330e-01,3.220890164375305176e-01,3.229330778121948242e-01
9.765251842460001552e-02,3.844337463378906250e-01,3.890739083290100098e-01,3.760317862033843994e-01,4.474077224731445312e-01,3.985435366630554199e-01
3.808629750230000388e-01,3.504888117313385010e-01,3.617898523807525635e-01,3.853964805603027344e-01,3.616240024566650391e-01,3.848563432693481445e-01
6.691612893159999409e-01,3.871153891086578369e-01,3.825957477092742920e-01,3.884930014610290527e-01,4.128275513648986816e-01,4.088020324707031250e-01
7.303487856349999419e-02,3.267553448677062988e-01,3.316454589366912842e-01,3.322308659553527832e-01,3.358939886093139648e-01,3.639412224292755127e-01
4.202075029980000265e-01,3.183813095092773438e-01,3.137040436267852783e-01,3.352459073066711426e-01,3.632514178752899170e-01,3.408984243869781494e-01
6.661501156269999946e-01,4.829866886138916016e-01,5.012583136558532715e-01,4.902807772159576416e-01,5.189138054847717285e-01,5.179443955421447754e-01
1.619320554599999740e-01,4.108153581619262695e-01,4.240735173225402832e-01,4.512517750263214111e-01,4.410006999969482422e-01,4.896978139877319336e-01
2.807236534409999762e-01,3.725097179412841797e-01,3.711559176445007324e-01,3.240721225738525391e-01,3.393267393112182617e-01,3.460680246353149414e-01
2.311824927059999979e-01,3.472707271575927734e-01,3.511274456977844238e-01,3.260821104049682617e-01,3.558942079544067383e-01,3.524874448776245117e-01
2.385514597120000080e-01,2.199127674102783203e-01,2.297908365726470947e-01,2.114621400833129883e-01,2.223245203495025635e-01,2.359319627285003662e-01
-9.759582422090001125e-03,2.247903048992156982e-01,2.408201396465301514e-01,1.712064743041992188e-01,2.000246047973632812e-01,2.629777789115905762e-01
2.203438791929999974e-01,1.808490455150604248e-01,1.841413378715515137e-01,1.821358501911163330e-01,2.073737680912017822e-01,1.977898478507995605e-01
1.490812279969999932e-01,2.253291308879852295e-01,2.184456586837768555e-01,2.356480956077575684e-01,3.192476332187652588e-01,2.566612958908081055e-01
1.280161333250000033e-01,2.335021793842315674e-01,2.398655116558074951e-01,1.759215593338012695e-01,2.083885073661804199e-01,2.604972124099731445e-01
1.644006731110000119e-01,2.337753176689147949e-01,2.283354103565216064e-01,2.047396600246429443e-01,2.232339084148406982e-01,2.475975155830383301e-01
2.538997483450000092e-01,2.037467956542968750e-01,2.030484974384307861e-01,2.038506865501403809e-01,2.185789346694946289e-01,2.181485593318939209e-01
1.755779351020000101e-01,2.181321978569030762e-01,2.211826145648956299e-01,1.804764866828918457e-01,1.923060715198516846e-01,2.407563328742980957e-01
1.309792307240000009e-01,2.513867020606994629e-01,2.427314817905426025e-01,2.095460295677185059e-01,2.496945858001708984e-01,2.658022940158843994e-01
1.403020021420000041e-01,2.284434437751770020e-01,2.268123328685760498e-01,1.954028904438018799e-01,2.081871926784515381e-01,2.318795621395111084e-01
2.673557203870000065e-01,1.872358620166778564e-01,1.792493462562561035e-01,2.324942052364349365e-01,2.628692388534545898e-01,2.372075617313385010e-01
2.487919191750000147e-01,1.925087273120880127e-01,1.954198479652404785e-01,2.045234143733978271e-01,2.078347504138946533e-01,2.078939080238342285e-01
1.902614420840000042e-01,2.500589489936828613e-01,2.436818480491638184e-01,2.466637790203094482e-01,3.475665152072906494e-01,2.619618773460388184e-01
1.972358595689999994e-01,2.853805124759674072e-01,2.792138159275054932e-01,2.828011512756347656e-01,3.757907152175903320e-01,3.229734897613525391e-01
1.768268149249999921e-01,2.303804159164428711e-01,2.417048215866088867e-01,2.524174749851226807e-01,2.688031792640686035e-01,2.884067893028259277e-01
1.689601323609999928e-01,2.176557779312133789e-01,2.287124693393707275e-01,2.280118763446807861e-01,2.213026285171508789e-01,2.527434229850769043e-01
1.986457082170000055e-01,2.840102910995483398e-01,2.729871273040771484e-01,2.732120156288146973e-01,3.154231309890747070e-01,3.173967003822326660e-01
1.018012247959999977e-01,2.211835384368896484e-01,2.232971787452697754e-01,1.871151030063629150e-01,2.038341462612152100e-01,2.508614063262939453e-01
1.995292577169999748e-01,2.127330899238586426e-01,2.107132673263549805e-01,2.082347273826599121e-01,2.228611409664154053e-01,2.311643660068511963e-01
1.068792406210000046e+00,6.055910587310791016e-01,5.663195848464965820e-01,5.625731945037841797e-01,4.028573036193847656e-01,5.590844154357910156e-01
3.159514197780000089e-01,2.641173303127288818e-01,2.743281126022338867e-01,2.783436179161071777e-01,2.678546905517578125e-01,2.802966237068176270e-01
2.249345029600000045e-01,2.606260776519775391e-01,2.692400813102722168e-01,2.632118463516235352e-01,2.634519338607788086e-01,2.697018682956695557e-01
5.976058730209999892e-01,4.617226719856262207e-01,4.636754393577575684e-01,4.599335491657257080e-01,4.173952043056488037e-01,4.577738046646118164e-01
5.030363665889999725e-01,3.674429059028625488e-01,3.744643330574035645e-01,4.076158702373504639e-01,3.697131276130676270e-01,4.436492025852203369e-01
3.115196678659999940e-01,2.822291553020477295e-01,2.906378507614135742e-01,3.285951614379882812e-01,2.986847758293151855e-01,3.091155290603637695e-01
2.745187803440000129e-01,4.104753732681274414e-01,4.342158734798431396e-01,4.395158886909484863e-01,4.165557920932769775e-01,4.427090883255004883e-01
1.006896715819999982e-01,2.658260464668273926e-01,2.769758403301239014e-01,2.732844948768615723e-01,2.611046433448791504e-01,2.800052165985107422e-01
4.441148308470000416e-01,4.284821152687072754e-01,4.426069259643554688e-01,4.353629350662231445e-01,4.179030954837799072e-01,4.196821153163909912e-01
1.791363040199999979e-01,2.764056622982025146e-01,2.841898798942565918e-01,2.972447276115417480e-01,2.854428291320800781e-01,3.277186155319213867e-01
2.686242443490000076e-01,2.989252805709838867e-01,3.142215907573699951e-01,3.669686913490295410e-01,3.003036081790924072e-01,3.196570277214050293e-01
2.645491626729999934e-01,2.641173303127288818e-01,2.743281126022338867e-01,2.783436179161071777e-01,2.678546905517578125e-01,2.802966237068176270e-01
2.107176810880000140e-01,2.775896191596984863e-01,2.885337471961975098e-01,3.080561161041259766e-01,2.836642861366271973e-01,3.048288822174072266e-01
8.017651968929999651e-01,5.467779636383056641e-01,5.348739027976989746e-01,5.007340312004089355e-01,4.296551942825317383e-01,5.256544947624206543e-01
2.903979340319999825e-01,4.716126024723052979e-01,4.646037220954895020e-01,4.496188163757324219e-01,4.024187922477722168e-01,4.851221740245819092e-01
2.698306736320000287e-01,4.156612455844879150e-01,4.378563761711120605e-01,4.283137321472167969e-01,4.107209444046020508e-01,4.309199452400207520e-01
6.033339428439999930e-01,4.134250879287719727e-01,4.275580644607543945e-01,4.044342041015625000e-01,3.415954113006591797e-01,4.382126927375793457e-01
6.405944554999999374e-01,3.725068569183349609e-01,3.895754516124725342e-01,4.054759740829467773e-01,3.422712683677673340e-01,3.950088322162628174e-01
1.839468889660000051e-01,3.010153770446777344e-01,2.997288703918457031e-01,3.135447800159454346e-01,2.971581220626831055e-01,2.875597178936004639e-01
1.453891357499999815e-01,3.208780884742736816e-01,3.154053092002868652e-01,3.222034573554992676e-01,3.110754787921905518e-01,2.804993987083435059e-01
3.872079027000000506e-01,2.604490518569946289e-01,2.652007341384887695e-01,2.285768091678619385e-01,2.427311837673187256e-01,2.615835368633270264e-01
3.425690286179999822e-02,2.647886872291564941e-01,2.803996801376342773e-01,2.473628520965576172e-01,2.435414791107177734e-01,2.231730222702026367e-01
6.759499372759999458e-01,5.279136300086975098e-01,5.477445125579833984e-01,5.572565793991088867e-01,5.494586229324340820e-01,4.830874800682067871e-01
4.885107907050000309e-01,2.926169335842132568e-01,3.084743618965148926e-01,2.948706746101379395e-01,2.931076288223266602e-01,3.176423013210296631e-01
3.998848230189999686e-01,3.363122344017028809e-01,3.390728235244750977e-01,3.257799148559570312e-01,2.728103399276733398e-01,3.038139939308166504e-01
3.846489797070000161e-01,5.315030217170715332e-01,5.307762622833251953e-01,4.917651712894439697e-01,4.889791011810302734e-01,5.034497380256652832e-01
7.580642212920000490e-03,2.947456836700439453e-01,2.897527813911437988e-01,2.695609927177429199e-01,2.885765731334686279e-01,2.239753603935241699e-01
8.332281054500000339e-01,5.037199854850769043e-01,5.027130246162414551e-01,4.422537386417388916e-01,4.767166078090667725e-01,4.488360285758972168e-01
2.497141328339999855e-01,2.647886872291564941e-01,2.803996801376342773e-01,2.473628520965576172e-01,2.435414791107177734e-01,2.231730222702026367e-01
4.060648891679999872e-01,3.069113492965698242e-01,3.162224888801574707e-01,3.455997705459594727e-01,2.772913575172424316e-01,2.715616226196289062e-01
2.215662057849999977e-01,2.874488830566406250e-01,2.804378271102905273e-01,2.784571647644042969e-01,2.792018651962280273e-01,2.512608766555786133e-01
6.438575446309999784e-01,3.225718736648559570e-01,3.168200850486755371e-01,3.075845837593078613e-01,3.352350592613220215e-01,2.451892197132110596e-01
3.941257747440000125e-01,4.139118194580078125e-01,4.006931781768798828e-01,4.005661606788635254e-01,3.841615915298461914e-01,3.400711417198181152e-01
3.430477613539999471e-01,5.027454495429992676e-01,5.141542553901672363e-01,5.025421380996704102e-01,5.095317959785461426e-01,5.149677991867065430e-01
2.306993838599999957e-01,3.928934633731842041e-01,3.989457488059997559e-01,3.792523741722106934e-01,4.168249964714050293e-01,4.485109448432922363e-01
2.765917562800000451e-01,3.403406441211700439e-01,3.294000029563903809e-01,3.586989045143127441e-01,3.744719624519348145e-01,4.229673147201538086e-01
3.891329464599999621e-01,3.934130668640136719e-01,4.125813543796539307e-01,3.753352165222167969e-01,3.995755910873413086e-01,4.602541327476501465e-01
5.175604245639999768e-01,4.646968543529510498e-01,4.698031246662139893e-01,4.670375585556030273e-01,4.798074662685394287e-01,5.293802618980407715e-01
4.396683975639999464e-01,3.711955547332763672e-01,3.779217302799224854e-01,4.396426677703857422e-01,4.285969734191894531e-01,4.700625836849212646e-01
1.168089379510000025e-01,3.662760257720947266e-01,3.603777885437011719e-01,4.047605395317077637e-01,4.171758890151977539e-01,4.844685196876525879e-01
4.480238525829999818e-01,4.239932298660278320e-01,4.319723546504974365e-01,4.115997850894927979e-01,4.222997426986694336e-01,4.485184848308563232e-01
6.209077775100000363e-01,4.695976674556732178e-01,4.646040797233581543e-01,4.306344985961914062e-01,5.218457579612731934e-01,5.066814422607421875e-01
3.918130611430000604e-02,3.854659795761108398e-01,3.852704763412475586e-01,3.633146584033966064e-01,3.937467038631439209e-01,4.305228590965270996e-01
2.284050065659999906e-01,4.633558988571166992e-01,4.575314819812774658e-01,4.476712942123413086e-01,4.702870249748229980e-01,5.322032570838928223e-01
6.320869600399999788e-01,5.241354703903198242e-01,5.311377048492431641e-01,4.946580529212951660e-01,4.931967854499816895e-01,5.819162130355834961e-01
3.181407785350000017e-01,4.595031440258026123e-01,4.507417678833007812e-01,4.240687787532806396e-01,5.016816258430480957e-01,4.793081581592559814e-01
8.471107174629999292e-01,4.280368387699127197e-01,4.517281651496887207e-01,4.540923535823822021e-01,4.548142254352569580e-01,4.728283584117889404e-01
7.397304872709999923e-01,3.792206048965454102e-01,3.783268630504608154e-01,4.227917194366455078e-01,4.190064668655395508e-01,4.779990911483764648e-01
2.871783744520000070e-01,2.913364470005035400e-01,2.804303765296936035e-01,3.229190409183502197e-01,3.064062595367431641e-01,3.659058213233947754e-01
5.732046182719999772e-01,4.072605967521667480e-01,4.247825443744659424e-01,4.100859761238098145e-01,4.207856059074401855e-01,4.583758115768432617e-01
1.921102746080000090e-01,4.242120683193206787e-01,4.224448800086975098e-01,4.426938891410827637e-01,4.236695766448974609e-01,4.503872096538543701e-01
9.138457460160001045e-01,5.463903546333312988e-01,5.550175309181213379e-01,4.875158667564392090e-01,5.700929164886474609e-01,5.617790818214416504e-01
3.129930911109999464e-02,3.053641319274902344e-01,2.850476801395416260e-01,3.699078261852264404e-01,3.401614427566528320e-01,3.870593011379241943e-01
5.001023076699999681e-01,4.804326891899108887e-01,4.985271096229553223e-01,4.997163116931915283e-01,4.954603314399719238e-01,5.000556707382202148e-01
2.550575273089999984e-01,3.254966735839843750e-01,3.232964873313903809e-01,3.495162725448608398e-01,3.300007581710815430e-01,3.498918414115905762e-01
4.155085511759999961e-01,5.311083793640136719e-01,5.246212482452392578e-01,4.748747646808624268e-01,5.129705667495727539e-01,5.457775592803955078e-01
5.192423425909999946e-01,3.539847135543823242e-01,3.462029695510864258e-01,4.007938802242279053e-01,3.195537328720092773e-01,3.505269885063171387e-01
1.078110749259999918e-01,3.366037011146545410e-01,3.312687277793884277e-01,3.906798958778381348e-01,3.078399300575256348e-01,3.320130705833435059e-01
2.591494514999999610e-01,3.999319076538085938e-01,3.951450586318969727e-01,3.917600214481353760e-01,3.566786050796508789e-01,3.854466378688812256e-01
8.826395348959999998e-01,3.987311720848083496e-01,3.843767046928405762e-01,4.725295901298522949e-01,4.840148091316223145e-01,4.677221775054931641e-01
8.024025729269999019e-01,4.410973489284515381e-01,4.406920671463012695e-01,4.713180065155029297e-01,4.384693503379821777e-01,4.730305373668670654e-01
4.238229924459999687e-01,5.014663934707641602e-01,5.163823366165161133e-01,4.952107965946197510e-01,5.057777166366577148e-01,5.298237204551696777e-01
1.956050692729999763e-01,4.134882688522338867e-01,4.076078534126281738e-01,3.635541200637817383e-01,3.433216810226440430e-01,3.765897452831268311e-01
1.839516324680000037e-01,2.996450364589691162e-01,2.814081907272338867e-01,3.003841042518615723e-01,3.277213573455810547e-01,2.928391695022583008e-01
4.150921769150000412e-02,2.992358207702636719e-01,2.887687981128692627e-01,3.024037480354309082e-01,3.444568514823913574e-01,3.098554015159606934e-01
1.104914308739999990e-01,1.722258329391479492e-01,1.613897085189819336e-01,1.897353827953338623e-01,2.320269346237182617e-01,2.237989604473114014e-01
1.146041175020000025e-01,1.775862872600555420e-01,1.695474684238433838e-01,2.118827104568481445e-01,2.415730059146881104e-01,2.296506166458129883e-01
7.377773397000000344e-01,4.981524944305419922e-01,5.022271275520324707e-01,5.562545657157897949e-01,4.820587337017059326e-01,5.071542859077453613e-01
3.657678360360000491e-01,2.154656350612640381e-01,2.105463147163391113e-01,2.554444372653961182e-01,3.059711158275604248e-01,2.647854089736938477e-01
6.186387987720000092e-01,1.931419670581817627e-01,1.856741011142730713e-01,2.655661702156066895e-01,2.822511792182922363e-01,2.727926969528198242e-01
2.385545259780000038e-01,4.572475254535675049e-01,4.500442743301391602e-01,5.174649357795715332e-01,4.660581946372985840e-01,4.665100872516632080e-01
7.333284904519998815e-02,2.055956423282623291e-01,2.011010348796844482e-01,2.092151641845703125e-01,2.346395850181579590e-01,2.516818940639495850e-01
6.300720510559999488e-01,4.041642546653747559e-01,3.913846611976623535e-01,4.289413988590240479e-01,4.312590658664703369e-01,4.389417469501495361e-01
-8.355771327710000140e-02,1.775862872600555420e-01,1.695474684238433838e-01,2.118827104568481445e-01,2.415730059146881104e-01,2.296506166458129883e-01
2.082915224500000162e-01,2.044905126094818115e-01,1.999197006225585938e-01,2.876408100128173828e-01,2.850346565246582031e-01,2.699318528175354004e-01
1.906482574489999915e-01,2.017228007316589355e-01,2.029601037502288818e-01,2.032324075698852539e-01,2.330101728439331055e-01,2.090670168399810791e-01
4.662450202149999723e-01,2.295463681221008301e-01,2.293221652507781982e-01,2.478713393211364746e-01,2.728549540042877197e-01,2.746258974075317383e-01
2.030523021759999824e-01,3.265471756458282471e-01,3.174955844879150391e-01,3.132740259170532227e-01,3.379077911376953125e-01,3.220763802528381348e-01
2.313826425840000145e-01,2.896812856197357178e-01,2.815144658088684082e-01,3.139132261276245117e-01,3.279910683631896973e-01,3.197644948959350586e-01
4.668462709239999953e-01,4.386688172817230225e-01,4.341829419136047363e-01,4.901517927646636963e-01,4.604790806770324707e-01,4.833810925483703613e-01
-8.614898384410001053e-02,2.486418783664703369e-01,2.427626550197601318e-01,2.485969960689544678e-01,2.731469869613647461e-01,2.429309785366058350e-01
9.552310675849999544e-02,1.896882057189941406e-01,1.985187530517578125e-01,2.421337068080902100e-01,2.672981619834899902e-01,2.444328963756561279e-01
3.147758524040000228e-01,3.251202702522277832e-01,3.337023854255676270e-01,3.275019228458404541e-01,3.631878793239593506e-01,3.299224972724914551e-01
7.763999957839999855e-01,3.908861875534057617e-01,3.729012906551361084e-01,3.272070288658142090e-01,3.864424824714660645e-01,3.765904307365417480e-01
2.221768372280000237e-01,5.103681683540344238e-01,5.049256086349487305e-01,4.031183123588562012e-01,4.918943643569946289e-01,4.587568640708923340e-01
-1.984143514620000104e-01,2.615252733230590820e-01,2.600157856941223145e-01,3.162629604339599609e-01,2.996735870838165283e-01,2.793360352516174316e-01
